checklist_id,checklist_tab,checklist_entry,category,mapping_type,guide_location,branch_name,exclusion_reason,source_note_refs,status,notes,objective_id,matched_objective_name,route_block,disposition,prototype_status,deferred_to,match_status,match_source,raw_sheet_row,raw_cell,raw_group,raw_status,raw_detail
CHK-RECRUITABLE-FOLLOWERS-2654,Recruitable Followers,Marcurio,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,47,A47,,N,Alive: Y | Prerequisite: Hireling | Marry: X | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2655,Recruitable Followers,Meeko,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,48,A48,,N,Alive: Y | Prerequisite: A dog that can be found at Meeko's Shack. | Marry: | Blades: | Steward: | Pet: X | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2656,Recruitable Followers,Mjoll the Lioness,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,49,A49,,N,Alive: Y | Prerequisite: Grimsever's Return | Marry: X | Blades: X | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2657,Recruitable Followers,Njada Stonearm,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,50,A50,,N,Alive: Y | Prerequisite: Must complete companions questline | Marry: X | Blades: X | Steward: X | Pet: | Trainer: Block
CHK-RECRUITABLE-FOLLOWERS-2658,Recruitable Followers,Ogol,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,51,A51,,N,Alive: Y | Prerequisite: The Cursed Tribe | Marry: | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2659,Recruitable Followers,Onmund,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,52,A52,,N,Alive: Y | Prerequisite: Onmund's Request | Marry: X | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2660,Recruitable Followers,Ralis Sedarys,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,53,A53,,N,Alive: Y | Prerequisite: Unearthed | Marry: | Blades: X | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2661,Recruitable Followers,Rayya,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,54,A54,,N,Alive: Y | Prerequisite: Become Thane of Falkreath | Marry: X | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2662,Recruitable Followers,Ria,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,55,A55,,N,Alive: Y | Prerequisite: Must complete companions questline | Marry: X | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2663,Recruitable Followers,Riekling Warrior,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,56,A56,,N,Alive: Y | Prerequisite: Can be recruited at Thirsk Mead Hall after completing The Chief of Thirsk Hall. | Marry: | Blades: | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2664,Recruitable Followers,Roggi Knot-Beard,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,57,A57,,N,Alive: Y | Prerequisite: Dungeon Delving (Caves)† | Marry: X | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2665,Recruitable Followers,Sceolang,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,58,A58,,N,Alive: Y | Prerequisite: An armored husky in Fort Dawnguard. (Dawnguard) | Marry: | Blades: | Steward: | Pet: X | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2666,Recruitable Followers,Serana,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,59,A59,,N,Alive: Y | Prerequisite: Dawnguard follower | Marry: | Blades: | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2667,Recruitable Followers,Steadfast Dwarven Sphere,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,60,A60,,N,Alive: Y | Prerequisite: Friendly Dwarven automatons found in Kagrumez during The Kagrumez Gauntlet. | Marry: | Blades: | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2668,Recruitable Followers,Steadfast Dwarven Spider,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,61,A61,,N,Alive: Y | Prerequisite: Friendly Dwarven automatons found in Kagrumez during The Kagrumez Gauntlet. | Marry: | Blades: | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2669,Recruitable Followers,Stenvar,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,62,A62,,N,Alive: Y | Prerequisite: Hireling | Marry: X | Blades: X | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2670,Recruitable Followers,Stray Dog,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,63,A63,,N,"Alive: Y | Prerequisite: These can be found in a random encounter in the wilderness. If you talk to one, it will become your follower. Note: Will disappear if told to wait and you enter a dungeon. | Marry: | Blades: | Steward: | Pet: X | Trainer:"
CHK-RECRUITABLE-FOLLOWERS-2671,Recruitable Followers,Sven,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,64,A64,,N,Alive: Y | Prerequisite: A Lovely Letter (in his favor) | Marry: | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2672,Recruitable Followers,Talvas Fathryon,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,65,A65,,N,Alive: Y | Prerequisite: From the Ashes | Marry: | Blades: X | Steward: X | Pet: | Trainer: Conjuration
CHK-RECRUITABLE-FOLLOWERS-2673,Recruitable Followers,Teldryn Sero,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,66,A66,,N,Alive: Y | Prerequisite: None | Marry: | Blades: X | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2674,Recruitable Followers,Torvar,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,67,A67,,N,Alive: Y | Prerequisite: Must complete companions questline | Marry: X | Blades: X | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2675,Recruitable Followers,Ugor,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,68,A68,,N,Alive: Y | Prerequisite: The Cursed Tribe | Marry: | Blades: X | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2676,Recruitable Followers,Uthgerd the Unbroken,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,69,A69,,N,Alive: Y | Prerequisite: Fight! Fight! | Marry: X | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2677,Recruitable Followers,Valdimar,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,70,A70,,N,Alive: Y | Prerequisite: Become Thane of Hjaalmarch | Marry: X | Blades: X | Steward: X | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2678,Recruitable Followers,Vigilance,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,71,A71,,N,"Alive: Y | Prerequisite: A dog which can be purchased from Banning at the Markarth stables for 500 gold. If you dismiss him, he will return to Banning and you must pay the 500 gold again to get him back. | Marry: | Blades: | Steward: | Pet: X | Trainer:"
CHK-RECRUITABLE-FOLLOWERS-2679,Recruitable Followers,Vilkas,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,72,A72,,N,Alive: Y | Prerequisite: Must complete companions questline | Marry: X | Blades: X | Steward: X | Pet: | Trainer: Two-handed
CHK-RECRUITABLE-FOLLOWERS-2680,Recruitable Followers,Vorstag,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,73,A73,,N,Alive: Y | Prerequisite: Hireling | Marry: X | Blades: X | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2681,Recruitable Followers,Arvak,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,75,A75,,N,Alive: Y | Prerequisite: Soul Cairn Horse | Marry: | Blades: | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2682,Recruitable Followers,Frost,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,76,A76,,N,Alive: Y | Prerequisite: Promises to Keep | Marry: | Blades: | Steward: | Pet: | Trainer:
CHK-RECRUITABLE-FOLLOWERS-2683,Recruitable Followers,Shadowmere,follower_option,Option-list note,TB-031D route-default register / TB-035 option presentation,,,,mapped_to_option_list,Matched to relationship option table; TB-031D records route-affecting defaults and TB-035 presents non-default options.,,,,,,,support_table_only,npc_option_table,77,A77,,N,Alive: Y | Prerequisite: The Cure for Madness | Marry: | Blades: | Steward: | Pet: | Trainer:
CHK-LEARNED-ALCHEMY-EFFECTS-2684,Learned Alchemy Effects,Abecean Longfin: Weakness to Frost,alchemy_effect,Main-route prototype block,TB-031E/TB-033,,,SN-000084-alchemy-ingredient-effect-discovery.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002527,Discover Alchemy Effects: Abecean Longfin,,later_pass,progression_layer_integrated,TB-031E/TB-033,matched,alchemy_effect_catalog,3,B3,Abecean Longfin,N,Ingredient: Abecean Longfin | Effect: Weakness to Frost | Value: 15
CHK-LEARNED-ALCHEMY-EFFECTS-2685,Learned Alchemy Effects,Abecean Longfin: Fortify Sneak,alchemy_effect,Main-route prototype block,TB-031E/TB-033,,,SN-000084-alchemy-ingredient-effect-discovery.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002527,Discover Alchemy Effects: Abecean Longfin,,later_pass,progression_layer_integrated,TB-031E/TB-033,matched,alchemy_effect_catalog,4,B4,Abecean Longfin,N,Ingredient: Abecean Longfin | Effect: Fortify Sneak | Value: 15
