coordinate_record_id,location_record_id,objective_id,location_name,location_category,source_content,catalog_worldspace,coordinate_worldspace,world_id,world_name,map_marker_id,map_marker_name,map_marker_page,map_marker_icon_type,map_marker_editor_id,map_marker_form_id,map_marker_dest_form_id,x,y,z,coordinate_status,match_method,match_confidence,distance_scope,source_url,source_id,citations,notes
COORD-000420,LOC-000415,OBJ-002372,The Guardian Stones,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,85,The Guardian Stones,The Guardian Stones,18,,113341,,2807,-59216,1436,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=2807&y=-59216&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000421,LOC-000416,OBJ-002373,The Lady Stone,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,92,The Lady Stone,The Lady Stone,18,,912784,,-32442,-55637,719,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-32442&y=-55637&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000422,LOC-000417,OBJ-002374,The Lord Stone,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,90,The Lord Stone,The Lord Stone,18,,921415,,5821,56398,178,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=5821&y=56398&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000423,LOC-000418,OBJ-002375,The Lover Stone,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,86,The Lover Stone,The Lover Stone,18,,113339,,-150413,20215,-3143,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-150413&y=20215&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000424,LOC-000419,OBJ-002376,The Ritual Stone,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,94,The Ritual Stone,The Ritual Stone,18,,907733,,50863,-5304,-1392,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=50863&y=-5304&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000425,LOC-000420,OBJ-002377,The Serpent Stone,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,88,The Serpent Stone,The Serpent Stone,18,DoomstoneSerpentMapMarker,921449,,151704,116451,-12614,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=151704&y=116451&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000426,LOC-000421,OBJ-002378,The Shadow Stone,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,93,The Shadow Stone,The Shadow Stone,18,,866613,,171146,-110243,12723,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=171146&y=-110243&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000427,LOC-000422,OBJ-002379,The Steed Stone,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,84,The Steed Stone,The Steed Stone,18,,113344,,-96270,115526,-4179,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-96270&y=115526&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000428,LOC-000423,OBJ-002380,The Tower Stone,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,91,The Tower Stone,The Tower Stone,18,,921301,,71827,106134,-11042,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=71827&y=106134&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000429,LOC-000424,OBJ-002381,Thieves Guild,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,197,Thieves Guild,Thieves Guild,11,TGMapMarker,1072954,,176841,-98309,11141,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=176841&y=-98309&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000430,LOC-000425,OBJ-002382,Thirsk Mead Hall,discoverable_non_clearable,base_game,Solstheim,Solstheim,2,solstheim,2518,Thirsk Mead Hall,Thirsk Mead Hall,3,,33637353,,67274,58587,5619,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=67274&y=58587&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000431,LOC-000426,OBJ-002383,Throat of the World,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,192,Throat of the World,Throat of the World,11,ThroatoftheWorldMapMarker,90820,,56368,-48511,36379,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=56368&y=-48511&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000432,LOC-000427,OBJ-002384,Tower of Mzark,discoverable_non_clearable,base_game,Blackreach,Skyrim,1,skyrim,110,Tower of Mzark,Tower of Mzark,8,TowerofMzarkMapMarker,864474,,25834,45696,-4379,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=25834&y=45696&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000433,LOC-000428,OBJ-002385,Tundra Homestead,discoverable_non_clearable,ae_creation,Skyrim,Skyrim,1,skyrim,2331,Tundra Homestead (CC),Tundra Homestead (place),2,,0,,39595,38,0,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=39595&y=38&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000434,LOC-000429,OBJ-002386,Twilight Sepulcher,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,256,Twilight Sepulcher,Twilight Sepulcher,7,TwilightSepulcherMapMarker,90646,,-70966,-80573,-459,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-70966&y=-80573&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000435,LOC-000430,OBJ-002387,Understone Keep,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,202,Understone Keep,Understone Keep,43,MarkarthPalaceMapMarker,804015,,-178916,3565,-2183,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-178916&y=3565&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000436,LOC-000431,OBJ-002388,Ustengrav,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,255,Ustengrav,Ustengrav,7,UstengravMapMarker,90655,,-23080,88177,-13778,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-23080&y=88177&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000437,LOC-000432,OBJ-002389,Varlais Cavern,discoverable_non_clearable,ae_creation,Skyrim,Skyrim,1,skyrim,2715,Rielle (CC),Rielle,4,,16789795,,66716,-103669,16096,proxy_marker,manual_proxy,high,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=66716&y=-103669&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,UESP says Varlais Cavern is not a separate location and forms part of Rielle's first zone.
COORD-000438,LOC-000433,OBJ-002390,Wayward Pass,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,274,Wayward Pass,Wayward Pass,24,,798458,,76031,62788,-807,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=76031&y=62788&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000439,LOC-000434,OBJ-002391,Western Watchtower,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,121,Western Watchtower,Western Watchtower,6,WhiterunWatchtowerMapMarker,899209,,1660,-14699,-4832,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=1660&y=-14699&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000440,LOC-000435,OBJ-002392,Whistling Mine,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,207,Whistling Mine,Whistling Mine,15,,91013,,126389,76668,-7799,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=126389&y=76668&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000441,LOC-000436,OBJ-002393,Whiterun,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,351,Whiterun,Whiterun,40,WhiterunMapMarkerREF,90830,,19855,-7423,-3583,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=19855&y=-7423&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000442,LOC-000437,OBJ-002394,Whiterun Imperial Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,170,Whiterun Imperial Camp,Whiterun Imperial Camp,16,MilitaryCampWhiterunImperialMapMarker,90756,,-62784,2444,-5406,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-62784&y=2444&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000443,LOC-000438,OBJ-002395,Whiterun Military Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,328,Whiterun Military Camp,Whiterun Military Camp,17,CWAttackerCampMapMarkerWhiterun,608799,,25408,-19613,-3774,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=25408&y=-19613&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000444,LOC-000439,OBJ-002396,Whiterun Stables,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,322,Whiterun Stables,Whiterun Stables,21,WhiterunStablesMapMarker,469113,,18313,-10666,-4590,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=18313&y=-10666&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000445,LOC-000440,OBJ-002397,Whiterun Stormcloak Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,336,Whiterun Stormcloak Camp,Whiterun Stormcloak Camp,17,MilitaryCampWhiterunSonsMapMarker,612485,,51980,-16247,-694,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=51980&y=-16247&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000446,LOC-000441,OBJ-002398,Whitewatch Tower,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,186,Whitewatch Tower,Whitewatch Tower,22,,907674,,31343,12926,-4995,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=31343&y=12926&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000447,LOC-000442,OBJ-002399,Windhelm,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,353,Windhelm,Windhelm,38,WindhelmMapMarkerRef,230454,,135026,35597,-12470,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=135026&y=35597&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000448,LOC-000443,OBJ-002400,Windhelm Military Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,168,Windhelm Military Camp,Windhelm Military Camp,16,,589883,,147993,25449,-10070,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=147993&y=25449&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000449,LOC-000444,OBJ-002401,Windhelm Stables,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,321,Windhelm Stables,Windhelm Stables,21,,623727,,135886,26101,-12349,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=135886&y=26101&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000450,LOC-000445,OBJ-002402,Windstad Manor,discoverable_non_clearable,hearthfire,Skyrim,Skyrim,1,skyrim,2280,Windstad Manor (HF),Windstad Manor,2,BYOHHouse2MapMarker,16824496,,-23659,99712,-12255,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-23659&y=99712&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000451,LOC-000446,OBJ-002403,Winterhold,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,355,Winterhold,Winterhold,46,WinterholdMapMarker,96239,,109208,102864,-9013,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=109208&y=102864&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000452,LOC-000447,OBJ-002404,Winterhold Imperial Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,173,Winterhold Imperial Camp,Winterhold Imperial Camp,16,MilitaryCampWinterholdImperialMapMarker,90749,,51948,95472,-6869,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=51948&y=95472&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000453,LOC-000448,OBJ-002405,Winterhold Stormcloak Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,331,Winterhold Stormcloak Camp,Winterhold Stormcloak Camp,17,MilitaryCampWinterholdSonsMapMarker,90750,,145204,55116,-11376,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=145204&y=55116&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000454,LOC-000449,OBJ-002406,Witchmist Grove,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,160,Witchmist Grove,Witchmist Grove,10,WitchmistGroveMapmarkerRef,924544,,134200,-3132,-9669,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=134200&y=-3132&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000455,LOC-000450,OBJ-002407,Wreck of the Icerunner,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,312,Wreck of the Icerunner,Wreck of the Icerunner,9,MS07ShipwreckMapMarker,90794,,-33199,109071,-13839,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-33199&y=109071&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000456,LOC-000451,OBJ-002408,Klimmek's House,secondary_marker,base_game,Skyrim,Skyrim,1,skyrim,971,Klimmek's House,Klimmek's House,60,,96144,94365,78028,-64504,10991,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=78028&y=-64504&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000457,LOC-000452,OBJ-002409,Blackbone Isle Grotto,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,2491,Blackbone Isle (CC),Blackbone Isle,4,,,,-200897,113417,,proxy_marker,manual_proxy,high,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-200897&y=113417&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Blackbone Isle Grotto is routed through the Blackbone Isle map marker.
COORD-000458,LOC-000453,OBJ-002410,Dead Man's Dread,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,2491,Blackbone Isle (CC),Blackbone Isle,4,,,,-200897,113417,,proxy_marker,manual_proxy,medium,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-200897&y=113417&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Dead Man's Dread is accessed through Blackbone Isle Grotto/Blackbone Isle; no separate ship marker was found.
COORD-000459,LOC-000454,OBJ-002411,Deadlands,content_location,ae_creation,Other Worldspace,,,,,,,,,,,,,,unmapped_worldspace,manual_unmapped,none,not_comparable,,SRC-000423,SN-000123-location-coordinate-dataset.md,Deadlands is a separate Creation worldspace with no comparable exterior Gamemap coordinate in the Skyrim route graph.
COORD-000460,LOC-000455,OBJ-002412,Fahlbtharz Forge,content_location,ae_creation,Solstheim,Solstheim,2,solstheim,2544,Fahlbtharz,Fahlbtharz,8,,33637314,,30921,65460,9474,proxy_marker,manual_proxy,high,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=30921&y=65460&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Fahlbtharz Forge is treated as part of the Solstheim Fahlbtharz route point.
COORD-000461,LOC-000456,OBJ-002413,Gallows Hall,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,2500,Gallows Hall (CC),Gallows Hall,60,,,,109156,10997,,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=109156&y=10997&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000462,LOC-000457,OBJ-002414,Goldenhills Farm Bunkhouse,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,2499,Goldenhills Plantation (CC),Goldenhills Plantation,13,,,,-73249,657,,proxy_marker,manual_proxy,high,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-73249&y=657&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Goldenhills Farm Bunkhouse is a sublocation at Goldenhills Plantation.
COORD-000463,LOC-000458,OBJ-002415,The Guardian Vault,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,779,The Ratway,The Ratway,60,RW01EntrySouthExt,298912,671201,172800,-97160,10688,proxy_marker,manual_proxy,medium,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=172800&y=-97160&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,The Guardian Vault has no map marker and is located in the Ratway.
COORD-000464,LOC-000459,OBJ-002416,Iron Tusk Cave,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,2716,Giant's Tooth (CC),Giant's Tooth,4,,33641408,,164319,150100,416,proxy_marker,manual_proxy,high,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=164319&y=150100&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Iron Tusk Cave is inside Giant's Tooth; use the island's map marker for exterior distance.
COORD-000465,LOC-000460,OBJ-002417,Ironback Hideout Cellar,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,290,Ironback Hideout,Ironback Hideout,30,,980291,,-92049,112677,-3038,proxy_marker,manual_proxy,high,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-92049&y=112677&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Ironback Hideout Cellar is a sublocation at Ironback Hideout.
COORD-000466,LOC-000461,OBJ-002418,Mythic Dawn Camp,content_location,ae_creation,Skyrim,,,,,,,,,,,,,,unmapped_no_marker,manual_unmapped,none,not_comparable,,SRC-000423,SN-000123-location-coordinate-dataset.md,UESP explicitly says Mythic Dawn Camp has no map marker even after it appears.
COORD-000467,LOC-000462,OBJ-002419,Nchuanthumz,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,109,Kagrenzel,Kagrenzel,8,,527958,,191763,-29429,8280,proxy_nearby_landmark,manual_proxy,low,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=191763&y=-29429&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Nchuanthumz is north of Kagrenzel within Frostroot Cave; no Frostroot/Nchuanthumz Gamemap marker was found.
COORD-000468,LOC-000463,OBJ-002420,Old Attius Farm Cellar,content_location,ae_creation,Solstheim,Solstheim,2,solstheim,2514,Old Attius Farm,Old Attius Farm,13,DLC2RRAttiusFarmMapMarker,33662306,,34666,23259,570,proxy_marker,manual_proxy,high,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=34666&y=23259&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Old Attius Farm Cellar is a sublocation at Old Attius Farm.
COORD-000469,LOC-000464,OBJ-002421,The Pit,content_location,ae_creation,Skyrim,Skyrim,1,skyrim,185,Falkreath Watchtower,Falkreath Watchtower,22,,293004,,-35219,-72845,1475,proxy_nearby_landmark,manual_proxy,low,proxy_same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-35219&y=-72845&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,The Pit is described as northeast of Falkreath Watchtower and lacks its own Gamemap marker.
