mr_section,record_type,objective_id,objective_name,coverage_status,player_facing_cue,player_facing_location,completion_status,notes
MR-028,objective,OBJ-000562,Double-Edged,completed_in_guide,Double-Edged completed,Haafingar Caves Volskygge And Night Hunter,complete,"Guide reads the Cliffside start documents, takes Note to Ehlhiel, defeats Zaharia in Lost Echo Cave, and preserves the Leather Scout set. SN-000224."
MR-028,checklist,CHK-QUESTS-0570,Double-Edged,completed_in_guide,Double-Edged completed,Haafingar Caves Volskygge And Night Hunter,complete,Quest checklist row closes with the Lost Echo Cave Zaharia fight and reward pickup. SN-000224.
MR-028,objective,OBJ-000722,Alternative Armors - Leather Parent Set,completed_in_guide,Leather Scout Armor Boots Gauntlets and Helmet preserved,Haafingar Caves Volskygge And Night Hunter,complete,Guide preserves all four deterministic Leather Scout reward pieces from Zaharia; the set has no shield. SN-000224.
MR-028,item,ITEM-000791,Leather Scout Armor,completed_in_guide,Leather Scout Armor preserved,Haafingar Caves Volskygge And Night Hunter,complete,Item member acquired from Zaharia during Double-Edged. SN-000224.
MR-028,item,ITEM-000792,Leather Scout Boots,completed_in_guide,Leather Scout Boots preserved,Haafingar Caves Volskygge And Night Hunter,complete,Item member acquired from Zaharia during Double-Edged. SN-000224.
MR-028,item,ITEM-000793,Leather Scout Gauntlets,completed_in_guide,Leather Scout Gauntlets preserved,Haafingar Caves Volskygge And Night Hunter,complete,Item member acquired from Zaharia during Double-Edged. SN-000224.
MR-028,item,ITEM-000794,Leather Scout Helmet,completed_in_guide,Leather Scout Helmet preserved,Haafingar Caves Volskygge And Night Hunter,complete,Item member acquired from Zaharia during Double-Edged. SN-000224.
MR-028,objective,OBJ-001483,Note to Ehlhiel,completed_in_guide,Note to Ehlhiel read and taken,Haafingar Caves Volskygge And Night Hunter,complete,Guide takes the Temple of the Divines note to commit the main route to saving Ehlhiel. SN-000224.
MR-028,objective,OBJ-001550,Zaharia's Note,completed_in_guide,Zaharia's Note read and taken,Haafingar Caves Volskygge And Night Hunter,complete,Guide reads and takes the Cliffside Retreat start note for Double-Edged. SN-000224.
MR-028,checklist,CHK-BOOKS-2480,Guard Dossier: Ehlhiel,completed_in_guide,Guard's Dossier: Ehlhiel read and taken,Haafingar Caves Volskygge And Night Hunter,complete,"Checklist alias maps to the source title Guard's Dossier: Ehlhiel, read and taken with Zaharia's Note. SN-000224."
MR-028,objective,OBJ-002220,Discover Cliffside Retreat,completed_in_guide,Cliffside Retreat discovered,Haafingar Caves Volskygge And Night Hunter,complete,Guide discovers Cliffside Retreat during the Double-Edged start-document pickup. SN-000224.
MR-028,checklist,CHK-LOCATIONS-1013,Cliffside Retreat,completed_in_guide,Cliffside Retreat discovered,Haafingar Caves Volskygge And Night Hunter,complete,Location checklist row handled during Double-Edged setup. SN-000224.
MR-028,checklist,CHK-LOCATIONS-1130,Lost Echo Cave,completed_in_guide,Lost Echo Cave cleared,Haafingar Caves Volskygge And Night Hunter,complete,Location checklist row handled during Double-Edged completion. SN-000224.
MR-016,objective,OBJ-000533,Alternative Armors - Orcish Scaled,placed_in_guide,Alternative Armors - Orcish Scaled route completed,Riften Thaneship Frost And Rift Roads,complete,Package parent receives substantive route coverage through Gambler's Edge and the Orcish Scaled reward set. SN-000225.
MR-016,objective,OBJ-000564,Gambler's Edge,completed_in_guide,Gambler's Edge completed,Riften Thaneship Frost And Rift Roads,complete,"Guide reads the Mistveil dossier, handles Antonius at Cragslane, then closes the Armor Collector purchase at the Bee and Barb. SN-000225."
MR-016,checklist,CHK-QUESTS-0575,Gambler's Edge,completed_in_guide,Gambler's Edge completed,Riften Thaneship Frost And Rift Roads,complete,Quest checklist row closes with the Bee and Barb Armor Collector step. SN-000225.
MR-016,objective,OBJ-000724,Alternative Armors - Orcish Scaled Parent Set,completed_in_guide,Orcish Scaled Armor Boots Gauntlets and Helmet preserved,Riften Thaneship Frost And Rift Roads,complete,Guide buys and preserves all four deterministic Orcish Scaled reward pieces from the Armor Collector; the set has no shield. SN-000225.
MR-016,item,ITEM-000795,Orcish Scaled Armor,completed_in_guide,Orcish Scaled Armor preserved,Riften Thaneship Frost And Rift Roads,complete,Item member purchased from the Armor Collector during Gambler's Edge. SN-000225.
MR-016,item,ITEM-000796,Orcish Scaled Boots,completed_in_guide,Orcish Scaled Boots preserved,Riften Thaneship Frost And Rift Roads,complete,Item member purchased from the Armor Collector during Gambler's Edge. SN-000225.
MR-016,item,ITEM-000797,Orcish Scaled Gauntlets,completed_in_guide,Orcish Scaled Gauntlets preserved,Riften Thaneship Frost And Rift Roads,complete,Item member purchased from the Armor Collector during Gambler's Edge. SN-000225.
MR-016,item,ITEM-000798,Orcish Scaled Helmet,completed_in_guide,Orcish Scaled Helmet preserved,Riften Thaneship Frost And Rift Roads,complete,Item member purchased from the Armor Collector during Gambler's Edge. SN-000225.
MR-016,objective,OBJ-001411,Guard's Dossier: Antonius,completed_in_guide,Guard's Dossier: Antonius read and taken,Riften Thaneship Frost And Rift Roads,complete,Guide reads and takes the Mistveil Keep Barracks dossier as the Gambler's Edge start document. SN-000225.
MR-016,checklist,CHK-BOOKS-2478,Guard Dossier: Antonius,completed_in_guide,Guard's Dossier: Antonius read and taken,Riften Thaneship Frost And Rift Roads,complete,"Checklist alias maps to the source title Guard's Dossier: Antonius, read and taken at Mistveil Keep Barracks. SN-000225."
MR-016,objective,OBJ-001341,Antonius' Note,completed_in_guide,Antonius' Note read and taken,Riften Thaneship Frost And Rift Roads,complete,Guide reads and takes Antonius' Note from Antonius in Cragslane Cavern. SN-000225.
MR-016,objective,OBJ-001524,"The Crimson Dirks, v6",completed_in_guide,The Crimson Dirks v6 read and taken,Riften Thaneship Frost And Rift Roads,complete,Guide reads and takes The Crimson Dirks v6 from Antonius in Cragslane Cavern; exact pickup source is medium-confidence secondary support. SN-000225.
MR-016,checklist,CHK-BOOKS-2449,"The Crimson Dirks, v6",completed_in_guide,The Crimson Dirks v6 read and taken,Riften Thaneship Frost And Rift Roads,complete,Book checklist row handled during the Cragslane Gambler's Edge route; source note records the UESP blank-location caveat. SN-000225.
MR-016,objective,OBJ-001553,Orders (Orcish Scaled),completed_in_guide,Orders pickpocketed and read,Riften Thaneship Frost And Rift Roads,complete,Guide pickpockets Orders from the Armor Collector at the Bee and Barb before buying the armor set. SN-000225.
MR-008,objective,OBJ-000534,Alternative Armors - Silver,completed_now,Creation - Alternative Armors - Silver completed through When the Cat's Away,Goldenhills Farm And Rorikstead,complete,Player guide starts the Creation from M'Sharra's Diary and closes it at Lund's Hut. SN-000226.
MR-008,objective,OBJ-000565,When the Cat's Away,completed_now,Quest - When the Cat's Away,Goldenhills Farm And Rorikstead,complete,"Diary, Confession, key, Lund's Hut chest, and post-chest attackers routed. SN-000226."
MR-008,objective,OBJ-000725,Alternative Armors - Silver Parent Set,completed_now,Silver Armor set preserved,Goldenhills Farm And Rorikstead,complete,Full Silver armor set acquired from Lund's Hut chest and preserved. SN-000226.
MR-008,objective,OBJ-001453,M'Sharra's Diary,completed_now,Book - M'Sharra's Diary,Goldenhills Farm And Rorikstead,complete,Read/taken from the Bannered Mare backroom to start When the Cat's Away. SN-000226.
MR-008,objective,OBJ-001452,M'Sharra's Confession,completed_now,Book - M'Sharra's Confession,Goldenhills Farm And Rorikstead,complete,Read/taken near the Dragonsreach Dungeon evidence chest with M'Sharra's Key after a pre-entry save. SN-000226.
MR-008,objective,OBJ-001520,"The Crimson Dirks, v2",completed_now,"Book - The Crimson Dirks, v2",Goldenhills Farm And Rorikstead,complete,Read/taken from the Lund's Hut chest with the Silver armor set. SN-000226.
MR-008,objective,OBJ-002297,Discover Lund's Hut,completed_now,Location - Lund's Hut discovered,Goldenhills Farm And Rorikstead,complete,Player guide discovers Lund's Hut while closing When the Cat's Away. SN-000226.
MR-008,item,ITEM-000799,Silver Armor,completed_in_guide,Silver Armor preserved,Goldenhills Farm And Rorikstead,complete,Item member acquired from the Lund's Hut chest during When the Cat's Away. SN-000226.
MR-008,item,ITEM-000800,Silver Boots,completed_in_guide,Silver Boots preserved,Goldenhills Farm And Rorikstead,complete,Item member acquired from the Lund's Hut chest during When the Cat's Away. SN-000226.
MR-008,item,ITEM-000801,Silver Gauntlets,completed_in_guide,Silver Gauntlets preserved,Goldenhills Farm And Rorikstead,complete,Item member acquired from the Lund's Hut chest during When the Cat's Away. SN-000226.
MR-008,item,ITEM-000802,Silver Helmet,completed_in_guide,Silver Helmet preserved,Goldenhills Farm And Rorikstead,complete,Item member acquired from the Lund's Hut chest during When the Cat's Away. SN-000226.
MR-008,checklist,CHK-QUESTS-0577,When the Cat's Away,completed_now,Quest - When the Cat's Away,Goldenhills Farm And Rorikstead,complete,Checklist quest row closes with the routed Silver Armor quest. SN-000226.
MR-008,checklist,CHK-BOOKS-2445,"The Crimson Dirks, v2 (AE)",completed_now,"Book - The Crimson Dirks, v2",Goldenhills Farm And Rorikstead,complete,Checklist book row closes from the Lund's Hut chest. SN-000226.
MR-008,checklist,CHK-LOCATIONS-1137,Lund's Hut,completed_now,Location - Lund's Hut discovered,Goldenhills Farm And Rorikstead,complete,Checklist location row closes during the Silver Armor route. SN-000226.
MR-024,objective,OBJ-001450,Loss of the Sea Stallion,completed_in_guide,Loss of the Sea Stallion read and taken,Windhelm Follow-Up And Eastmarch Roads,complete,Guide reads and takes the East Empire Company round-table note during the Rise in the East office visit. SN-000227.
MR-032,objective,OBJ-000508,Arms of Chaos,child_content_routed,The Arms of Chaos routed through Windhelm Winterhold coast and Myrwatch,"Winterhold, College Entry, And Saarthal",complete_child_bundle,"Package parent receives substantive route coverage through The Arms of Chaos quest, documents, components, Sigil Stones, rewards, and Myrwatch crafting closeout. SN-000227."
MR-032,objective,OBJ-000571,The Arms of Chaos,completed_in_guide,The Arms of Chaos completed,"Winterhold, College Entry, And Saarthal",complete,"Guide starts the quest at Skytemple, recovers Ellane coffin rewards at Pilgrim's Trench, defeats the Dremora altar sequence, and crafts the restored items at Myrwatch. SN-000227."
MR-032,checklist,CHK-QUESTS-0623,The Arms of Chaos,completed_in_guide,Quest - The Arms of Chaos completed,"Winterhold, College Entry, And Saarthal",complete,"Checklist quest row closes when the restored Warlock's Mark, Arm of the Moon, and Arm of the Sun are crafted at Myrwatch. SN-000227."
MR-032,objective,OBJ-001457,Master Ellane's Last Words,completed_in_guide,Master Ellane's Last Words read and taken,"Winterhold, College Entry, And Saarthal",complete,Guide reads and takes the Pilgrim's Trench coffin note while recovering Sovereign Band. SN-000227.
MR-032,objective,OBJ-001422,Hyenril's Journal,completed_in_guide,Hyenril's Journal read and taken,"Winterhold, College Entry, And Saarthal",complete,Guide reads and takes the Skytemple table journal to start The Arms of Chaos. SN-000227.
MR-032,checklist,CHK-BOOKS-2489,Hyenril's Journal (AE),completed_in_guide,Book - Hyenril's Journal read and taken,"Winterhold, College Entry, And Saarthal",complete,Checklist book row closes at the Skytemple quest start. SN-000227.
MR-032,objective,OBJ-000735,Arms of Chaos Equipment Parent Set,completed_in_guide,Sovereign Band Warlock's Mark Arm of the Moon and Arm of the Sun preserved,"Winterhold, College Entry, And Saarthal",complete,"Guide preserves the final ring, amulet, and two restored staves; intermediate quest components are consumed or transformed and internal duplicates are excluded. SN-000227."
MR-032,item,ITEM-000975,Sovereign Band,completed_in_guide,Sovereign Band preserved,"Winterhold, College Entry, And Saarthal",complete,Item member acquired from Ellane's coffin at Pilgrim's Trench during The Arms of Chaos. SN-000227.
MR-032,item,ITEM-000976,Warlock's Mark,completed_in_guide,Restored Warlock's Mark preserved,"Winterhold, College Entry, And Saarthal",complete,Final amulet crafted at the Myrwatch All Forge and preserved. SN-000227.
MR-032,item,ITEM-000977,Arm of the Moon,acquired_consumed_or_transformed,Unenchanted Arm of the Moon acquired then restored,"Winterhold, College Entry, And Saarthal",complete_consumed_or_transformed,Skytemple quest component is acquired and transformed into the restored staff at the Staff Enchanter. SN-000227.
MR-032,item,ITEM-000978,Arm of the Moon,explicit_exclusion_documented,Internal Arm of the Moon duplicate excluded,"Winterhold, College Entry, And Saarthal",excluded_internal_duplicate,"Nonplayable/internal duplicate remains an audit-only row, not a player-facing target. SN-000227."
MR-032,item,ITEM-000979,Arm of the Sun,acquired_consumed_or_transformed,Unenchanted Arm of the Sun acquired then restored,"Winterhold, College Entry, And Saarthal",complete_consumed_or_transformed,Skytemple quest component is acquired and transformed into the restored staff at the Staff Enchanter. SN-000227.
MR-032,item,ITEM-000980,Arm of the Sun,explicit_exclusion_documented,Internal Arm of the Sun duplicate excluded,"Winterhold, College Entry, And Saarthal",excluded_internal_duplicate,"Nonplayable/internal duplicate remains an audit-only row, not a player-facing target. SN-000227."
MR-032,item,ITEM-000981,Blue Sigil Stone,acquired_consumed_or_transformed,Blue Sigil Stone looted for the restoration sequence,"Winterhold, College Entry, And Saarthal",complete_consumed_or_transformed,Dremora Sehtkynaz Sigil Stone is looted during the Skytemple altar fight and used by the restoration sequence. SN-000227.
MR-032,item,ITEM-000982,Blue Sigil Stone,explicit_exclusion_documented,Internal Blue Sigil Stone duplicate excluded,"Winterhold, College Entry, And Saarthal",excluded_internal_duplicate,"Nonplayable/internal duplicate remains an audit-only row, not a player-facing target. SN-000227."
MR-032,item,ITEM-000983,Green Sigil Stone,acquired_consumed_or_transformed,Green Sigil Stone looted for Arm of the Moon,"Winterhold, College Entry, And Saarthal",complete_consumed_or_transformed,Dremora Lyrkynaz Sigil Stone is looted and used to craft the restored Arm of the Moon. SN-000227.
MR-032,item,ITEM-000984,Green Sigil Stone,explicit_exclusion_documented,Internal Green Sigil Stone duplicate excluded,"Winterhold, College Entry, And Saarthal",excluded_internal_duplicate,"Nonplayable/internal duplicate remains an audit-only row, not a player-facing target. SN-000227."
MR-032,item,ITEM-000985,Orange Sigil Stone,acquired_consumed_or_transformed,Orange Sigil Stone looted for Arm of the Sun,"Winterhold, College Entry, And Saarthal",complete_consumed_or_transformed,Dremora Sovereign Sigil Stone is looted and used to craft the restored Arm of the Sun. SN-000227.
MR-032,item,ITEM-000986,Orange Sigil Stone,explicit_exclusion_documented,Internal Orange Sigil Stone duplicate excluded,"Winterhold, College Entry, And Saarthal",excluded_internal_duplicate,"Nonplayable/internal duplicate remains an audit-only row, not a player-facing target. SN-000227."
MR-032,item,ITEM-000987,Warlock's Mark,acquired_consumed_or_transformed,Mundane Warlock's Mark acquired then restored,"Winterhold, College Entry, And Saarthal",complete_consumed_or_transformed,Skytemple table component is acquired after a pre-pickup save and transformed into the restored amulet. SN-000227.
