objective_id,objective_name,category,subcategory,route_placement,guide_literal_id_match,guide_name_match,internal_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
OBJ-002328,Discover Reach Imperial Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002329,Discover Reach Stormcloak Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002330,Discover Reachcliff Secret Entrance,location,map_marker_duplicate,main_route,N,Y,1,covered_by_internal_coverage,discovered_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
OBJ-002331,Discover Reachwind Eyrie,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002332,Discover Red Scar Cavern,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,none,
OBJ-002333,Discover Rift Imperial Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-002334,Discover Rift Stormcloak Camp,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002335,Discover Riften,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,completed_now | redistributed_or_gated,complete,First Riften Visit And Guild Doorway | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002336,Discover Riften Docks,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,First Riften Visit And Guild Doorway,none,
OBJ-002337,Discover Riften Stables,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,First Riften Visit And Guild Doorway,none,
OBJ-002338,Discover Riverwood,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,discovered | redistributed_or_gated,complete,Helgen Riverwood And First Survival Loop | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002339,Discover Rorikstead,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,completed_now | redistributed_or_gated,complete,Goldenhills Farm And Rorikstead | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002340,Discover Runoff Caverns,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002341,Discover Ruunvald Excavation,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,audited_not_discovered_here | placed_in_guide,complete | staged_for_dawnguard_bundle,Fort Dawnguard Recruits Prophet And Lost Relics | Riften Thaneship Frost And Rift Roads,none,
OBJ-002342,Discover Sacellum of Boethiah,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002343,Discover Salvius Farm,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
OBJ-002344,Discover Sarethi Farm,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002345,Discover Septimus Signus's Outpost,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002346,Discover Shadowfoot Sanctum,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Guild Restoration And Amulet Of Articulation,none,
OBJ-002347,Discover Shor's Stone,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002348,Discover Shor's Watchtower,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002349,Discover Shrine of Azura,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",none,
OBJ-002350,Discover Shrine of Mehrunes Dagon,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002351,Discover Shrine to Peryite,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,completed_now,Peryite's Shrine And Bthardamz,none,
OBJ-002352,Discover Sivdur's Respite,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002353,Discover Skaal Village,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002354,Discover Sky Haven Temple,location,discoverable_non_clearable,main_route,N,N,4,covered_by_internal_coverage,held_hard_gate | not_routed_here | placed_in_guide,complete | staged_for_level_46_sky_haven_dragonbane,Karthspire Sky Haven And Dragonbane | Main Quest Staging Before Sky Haven | Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts,none,
OBJ-002355,Discover Snow-Shod Farm,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002356,Discover Solitude,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,completed_now | redistributed_or_gated,complete,Goldenglow Honningbrew Solitude And Snow Veil | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002357,Discover Solitude Lighthouse,location,discoverable_non_clearable,main_route,N,N,3,covered_by_internal_coverage,audited_not_visited_here | placed_in_guide | redistributed_or_gated,complete | staged_for_solitude_coast_bundle,Goldenglow Honningbrew Solitude And Snow Veil | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Solitude Coast Wild Horse And Wolfskull,none,
OBJ-002358,Discover Solitude Military Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002359,Discover Solitude Sawmill,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,audited_not_visited_here | placed_in_guide,complete | staged_for_solitude_exterior_bundle,Goldenglow Honningbrew Solitude And Snow Veil | Solitude Coast Wild Horse And Wolfskull,none,
OBJ-002360,Discover Soljund's Sinkhole,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
OBJ-002361,Discover South Brittleshin Pass,location,map_marker_duplicate,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Whiterun Property Western Caves Gray-Mane Rescue And Onmund,none,
OBJ-002362,Discover South Cold Rock Pass,location,map_marker_duplicate,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002363,Discover South Shriekwind Bastion,location,map_marker_duplicate,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002364,Discover South Skybound Watch,location,map_marker_duplicate,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002365,Discover Stalhrim Source,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Temple Of Miraak, Skaal, And Stalhrim",none,
OBJ-002366,Discover Statue to Meridia,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,audited_not_routed_here | redistributed_or_gated,complete | staged_for_kilkreath_meridia_bundle,Haafingar Caves Volskygge And Night Hunter | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002367,Discover Stonehills,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,High Hrothgar Ustengrav Morthal And The Embassy,none,
OBJ-002368,Discover Tel Mithryn (settlement),location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Tel Mithryn, Nchardak, And Kagrumez",none,
OBJ-002369,Discover Thalmor Embassy,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Main Quest Staging Before Sky Haven,none,
OBJ-002370,Discover The Apprentice Stone,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002371,Discover The Atronach Stone,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002372,Discover The Guardian Stones,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,discovered | redistributed_or_gated,complete,Helgen Riverwood And First Survival Loop | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002373,Discover The Lady Stone,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,completed_now,complete,Falkreath Land Lakeview Foundation And Glenmoril Coven,none,
OBJ-002374,Discover The Lord Stone,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
OBJ-002375,Discover The Lover Stone,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,discovered_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
OBJ-002376,Discover The Ritual Stone,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002377,Discover The Serpent Stone,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002378,Discover The Shadow Stone,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002379,Discover The Steed Stone,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Solitude Coast Wild Horse And Wolfskull,none,
OBJ-002380,Discover The Tower Stone,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002381,Discover Thieves Guild,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,First Riften Visit And Guild Doorway,none,
OBJ-002382,Discover Thirsk Mead Hall,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk",none,
OBJ-002383,Discover Throat of the World,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
OBJ-002384,Discover Tower of Mzark,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
OBJ-002385,Discover Tundra Homestead,location,discoverable_non_clearable,main_route,N,Y,3,covered_by_internal_coverage,held_for_post_dragon_base_block | not_routed_here | placed_in_guide,complete | staged_for_later_property_route,First Day In Whiterun | Saadia First Horse And Western Road Support | Whiterun Property Western Caves Gray-Mane Rescue And Onmund,none,
OBJ-002386,Discover Twilight Sepulcher,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Nightingale Rewards And The Skeleton Key,none,
