checklist_id,checklist_tab,checklist_entry,category,mapping_type,coverage_matrix_status,objective_id,matched_objective_name,guide_literal_checklist_id_match,guide_mapped_objective_id_match,guide_entry_match,internal_checklist_coverage_row_count,internal_objective_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
CHK-LEARNED-ALCHEMY-EFFECTS-3070,Learned Alchemy Effects,Spriggan Sap: Fortify Smithing,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002623,Discover Alchemy Effects: Spriggan Sap,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3071,Learned Alchemy Effects,Spriggan Sap: Fortify Alteration,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002623,Discover Alchemy Effects: Spriggan Sap,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3072,Learned Alchemy Effects,Swamp Fungal Pod: Resist Shock,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002624,Discover Alchemy Effects: Swamp Fungal Pod,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3073,Learned Alchemy Effects,Swamp Fungal Pod: Lingering Damage Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002624,Discover Alchemy Effects: Swamp Fungal Pod,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3074,Learned Alchemy Effects,Swamp Fungal Pod: Paralysis,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002624,Discover Alchemy Effects: Swamp Fungal Pod,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3075,Learned Alchemy Effects,Swamp Fungal Pod: Restore Health,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002624,Discover Alchemy Effects: Swamp Fungal Pod,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3076,Learned Alchemy Effects,Taproot: Weakness to Magic,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002625,Discover Alchemy Effects: Taproot,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3077,Learned Alchemy Effects,Taproot: Fortify Illusion,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002625,Discover Alchemy Effects: Taproot,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3078,Learned Alchemy Effects,Taproot: Regenerate Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002625,Discover Alchemy Effects: Taproot,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3079,Learned Alchemy Effects,Taproot: Restore Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002625,Discover Alchemy Effects: Taproot,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3080,Learned Alchemy Effects,Thistle Branch: Resist Frost,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002626,Discover Alchemy Effects: Thistle Branch,N,N,N,0,2,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_experimenter_pass,"Crafting, Enchanting, Alchemy, and Investments | High-Risk AE Routes and Separate Worldspaces",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3081,Learned Alchemy Effects,Thistle Branch: Ravage Stamina,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002626,Discover Alchemy Effects: Thistle Branch,N,N,N,0,2,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_experimenter_pass,"Crafting, Enchanting, Alchemy, and Investments | High-Risk AE Routes and Separate Worldspaces",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3082,Learned Alchemy Effects,Thistle Branch: Resist Poison,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002626,Discover Alchemy Effects: Thistle Branch,N,N,N,0,2,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_experimenter_pass,"Crafting, Enchanting, Alchemy, and Investments | High-Risk AE Routes and Separate Worldspaces",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3083,Learned Alchemy Effects,Thistle Branch: Fortify Heavy Armor,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002626,Discover Alchemy Effects: Thistle Branch,N,N,N,0,2,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_experimenter_pass,"Crafting, Enchanting, Alchemy, and Investments | High-Risk AE Routes and Separate Worldspaces",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3084,Learned Alchemy Effects,Torchbug Thorax: Restore Stamina,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002627,Discover Alchemy Effects: Torchbug Thorax,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3085,Learned Alchemy Effects,Torchbug Thorax: Lingering Damage Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002627,Discover Alchemy Effects: Torchbug Thorax,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3086,Learned Alchemy Effects,Torchbug Thorax: Weakness to Magic,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002627,Discover Alchemy Effects: Torchbug Thorax,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3087,Learned Alchemy Effects,Torchbug Thorax: Fortify Stamina,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002627,Discover Alchemy Effects: Torchbug Thorax,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3088,Learned Alchemy Effects,Trama Root (DB): Weakness to Shock,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002628,Discover Alchemy Effects: Trama Root,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3089,Learned Alchemy Effects,Trama Root (DB): Fortify Carry Weight,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002628,Discover Alchemy Effects: Trama Root,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3090,Learned Alchemy Effects,Trama Root (DB): Damage Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002628,Discover Alchemy Effects: Trama Root,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3091,Learned Alchemy Effects,Trama Root (DB): Slow,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002628,Discover Alchemy Effects: Trama Root,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3092,Learned Alchemy Effects,Troll Fat: Resist Poison,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002629,Discover Alchemy Effects: Troll Fat,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3093,Learned Alchemy Effects,Troll Fat: Fortify Two-handed,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002629,Discover Alchemy Effects: Troll Fat,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3094,Learned Alchemy Effects,Troll Fat: Frenzy,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002629,Discover Alchemy Effects: Troll Fat,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3095,Learned Alchemy Effects,Troll Fat: Damage Health,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002629,Discover Alchemy Effects: Troll Fat,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3096,Learned Alchemy Effects,Tundra Cotton: Resist Magic,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002630,Discover Alchemy Effects: Tundra Cotton,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3097,Learned Alchemy Effects,Tundra Cotton: Fortify Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002630,Discover Alchemy Effects: Tundra Cotton,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3098,Learned Alchemy Effects,Tundra Cotton: Fortify Block,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002630,Discover Alchemy Effects: Tundra Cotton,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3099,Learned Alchemy Effects,Tundra Cotton: Fortify Barter,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002630,Discover Alchemy Effects: Tundra Cotton,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3100,Learned Alchemy Effects,Vampire Dust: Invisibility,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002631,Discover Alchemy Effects: Vampire Dust,N,N,N,0,2,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table | material_staged_and_consumed,complete_when_experimenter_pass_done | staged_for_later_alchemy_effect_discovery,"Crafting, Enchanting, Alchemy, and Investments | Peryite's Shrine And Bthardamz",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3101,Learned Alchemy Effects,Vampire Dust: Restore Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002631,Discover Alchemy Effects: Vampire Dust,N,N,N,0,2,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table | material_staged_and_consumed,complete_when_experimenter_pass_done | staged_for_later_alchemy_effect_discovery,"Crafting, Enchanting, Alchemy, and Investments | Peryite's Shrine And Bthardamz",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3102,Learned Alchemy Effects,Vampire Dust: Regenerate Health,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002631,Discover Alchemy Effects: Vampire Dust,N,N,N,0,2,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table | material_staged_and_consumed,complete_when_experimenter_pass_done | staged_for_later_alchemy_effect_discovery,"Crafting, Enchanting, Alchemy, and Investments | Peryite's Shrine And Bthardamz",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3103,Learned Alchemy Effects,Vampire Dust: Cure Disease,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002631,Discover Alchemy Effects: Vampire Dust,N,N,N,0,2,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table | material_staged_and_consumed,complete_when_experimenter_pass_done | staged_for_later_alchemy_effect_discovery,"Crafting, Enchanting, Alchemy, and Investments | Peryite's Shrine And Bthardamz",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3104,Learned Alchemy Effects,Void Salts: Weakness to Shock,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002632,Discover Alchemy Effects: Void Salts,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3105,Learned Alchemy Effects,Void Salts: Resist Magic,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002632,Discover Alchemy Effects: Void Salts,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3106,Learned Alchemy Effects,Void Salts: Damage Health,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002632,Discover Alchemy Effects: Void Salts,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3107,Learned Alchemy Effects,Void Salts: Fortify Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002632,Discover Alchemy Effects: Void Salts,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3108,Learned Alchemy Effects,Wheat: Restore Health,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002633,Discover Alchemy Effects: Wheat,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3109,Learned Alchemy Effects,Wheat: Fortify Health,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002633,Discover Alchemy Effects: Wheat,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3110,Learned Alchemy Effects,Wheat: Damage Stamina Regen,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002633,Discover Alchemy Effects: Wheat,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3111,Learned Alchemy Effects,Wheat: Lingering Damage Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002633,Discover Alchemy Effects: Wheat,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3112,Learned Alchemy Effects,White Cap: Weakness to Frost,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002634,Discover Alchemy Effects: White Cap,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3113,Learned Alchemy Effects,White Cap: Fortify Heavy Armor,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002634,Discover Alchemy Effects: White Cap,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-LEARNED-ALCHEMY-EFFECTS-3114,Learned Alchemy Effects,White Cap: Restore Magicka,alchemy_effect,Main-route prototype block,mapped_to_route_prototype,OBJ-002634,Discover Alchemy Effects: White Cap,N,N,N,0,1,covered_by_mapped_objective_internal_coverage,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",none,
