audit_area,constraint_id,constraint_source_file,source_section,row_label,constraint_type,objective_id,objective_name,severity,final_coverage_status,guide_locations,route_protection,audit_status,recommended_action,evidence,notes
trophy_dependency,RPCON-001385,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000181,Daedric Artifact Trophy Set,hard_gate,placed_in_main_guide,Blades Research Blackreach And The Fallen | Hircine And Bloated Man's Grotto | Markarth Prison Daedric Rites And Reach Redoubts | Peryite's Shrine And Bthardamz,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001386,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Dragon Soul,trophy_dependency,OBJ-000760,Dragon Soul Unlock Pool for All Shouts,hard_gate,placed_in_main_guide,Bleak Falls Barrow And First Dragon,Route protection: Complete `Dragon Rising` route gate before expecting random dragon soul progress.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001387,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Dragon Hunter,trophy_dependency,OBJ-000760,Dragon Soul Unlock Pool for All Shouts,hard_gate,placed_in_main_guide,Bleak Falls Barrow And First Dragon,Route protection: Track dragon souls for shout unlocks and trophy; avoid relying on stolen souls.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000033 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001388,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Dragon Hunter,trophy_dependency,OBJ-002779,Dragon Hunter Trophy Set,hard_gate,unresolved,Bleak Falls Barrow And First Dragon | Collectible Reconciliation | TB-038R order and delayed-task repair register | World-Eater's Eyrie and Dragonslayer,Route protection: Track dragon souls for shout unlocks and trophy; avoid relying on stolen souls.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000033 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001389,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000761,Animal Allegiance,hard_gate,unresolved,"Companions Finale, Totems, And Beast-Blood Preservation | Riften Thaneship Frost And Rift Roads | TB-038R order and delayed-task repair register",Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001390,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000762,Aura Whisper,hard_gate,unresolved,"Riften Thaneship Frost And Rift Roads | TB-038R order and delayed-task repair register | Whispers, Solitude Jobs, And The Wedding Assassination",Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001391,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000763,Battle Fury,hard_gate,placed_in_main_guide,"Vahlok's Tomb, Riekling Roads, And Thirsk",Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001392,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000764,Become Ethereal,hard_gate,unresolved,Main Quest Staging Before Sky Haven | TB-038R order and delayed-task repair register,Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001393,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000765,Bend Will,hard_gate,placed_in_main_guide,"Miraak Finale, Lost Knowledge, And Last Black Books | Tel Mithryn, Nchardak, And Kagrumez | Temple Of Miraak, Skaal, And Stalhrim",Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001394,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000766,Call Dragon,hard_gate,placed_in_main_guide,Blades Research Blackreach And The Fallen,Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001395,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000767,Call of Valor,hard_gate,placed_in_main_guide,World-Eater's Eyrie and Dragonslayer,Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001396,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000768,Clear Skies,hard_gate,placed_in_main_guide,Blades Research Blackreach And The Fallen,Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001397,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000769,Cyclone,hard_gate,placed_in_main_guide,"Kolbjorn Excavation And Raven Rock West | Miraak Finale, Lost Knowledge, And Last Black Books | Tel Mithryn, Nchardak, And Kagrumez | Temple Of Miraak, Skaal, And Stalhrim",Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001398,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000770,Disarm,hard_gate,unresolved,Goldenglow Honningbrew Solitude And Snow Veil | TB-038R order and delayed-task repair register,Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001399,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000771,Dismay,hard_gate,unresolved,Labyrinthian And The Eye Of Magnus | Riften Thaneship Frost And Rift Roads | TB-038R order and delayed-task repair register,Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001400,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Words of Power,trophy_dependency,OBJ-000772,Dragon Aspect,hard_gate,placed_in_main_guide,"Miraak Finale, Lost Knowledge, And Last Black Books | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Temple Of Miraak, Skaal, And Stalhrim",Route protection: Main quest shouts or routed word walls should satisfy this naturally; verify on first three-word shout.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
