objective_id,objective_name,category,subcategory,route_placement,final_coverage_status,internal_coverage_row_count,coverage_statuses,completion_statuses,guide_locations
OBJ-002219,Discover Chillfurrow Farm,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,completed_now,complete,Guardian Stones Cache And Whiterun Farm Loop
OBJ-002220,Discover Cliffside Retreat,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002221,Discover College of Winterhold,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal"
OBJ-002222,Discover Crabber's Shanty,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002223,Discover Crowstooth's Camp,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces
OBJ-002224,Discover Dark Brotherhood Sanctuary,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door
OBJ-002225,Discover Darkfall Cave,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-002226,Discover Darkwater Crossing,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,discovered_now,complete,Riften Thaneship Frost And Rift Roads
OBJ-002227,Discover Dawnstar,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,redistributed_or_gated | retrospectively_placed,complete,Bards College Lost Library And Instrument Roads | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002228,Discover Dawnstar Sanctuary,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame"
OBJ-002229,Discover Deep Folk Crossing,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,completed_now,Arkngthamz And The First Aetherium Shards
OBJ-002230,Discover Dragon Bridge,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,redistributed_or_gated | retrospectively_moved_earlier,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Solitude Coast Dragon Bridge Wild Horse And Wolfskull
OBJ-002231,Discover Dragonsreach,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,discovered,complete,First Day In Whiterun
OBJ-002232,Discover Dushnikh Yal,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,audited_not_discovered_here | redistributed_or_gated,complete | staged_for_orc_stronghold_bundle,Markarth Prison Daedric Rites And Reach Redoubts | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002233,Discover East Empire Company Warehouse,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil
OBJ-002234,Discover Eastmarch Imperial Camp,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Imperial Civil War
OBJ-002235,Discover Eldergleam Sanctuary,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Gildergreen Renewal After The War
OBJ-002236,Discover Falkreath,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,completed_now | redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Saadia First Horse Falkreath Mead And Western Road Support
OBJ-002237,Discover Falkreath Imperial Camp,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002238,Discover Falkreath Stormcloak Camp,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002239,Discover Forebears' Holdout,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,branch_temp_only | placed_in_guide,complete | main_continuity_still_pending,Dawnguard Fork And Volkihar Branch | Fort Dawnguard Recruits Prophet And Lost Relics
OBJ-002240,Discover Forgotten Vale,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-002241,Discover Fort Amol,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Imperial Civil War
OBJ-002242,Discover Fort Dawnguard,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Fork And Volkihar Branch
OBJ-002243,Discover Fort Dunstad,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Imperial Civil War
OBJ-002244,Discover Fort Greenwall,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Imperial Civil War
OBJ-002245,Discover Fort Greymoor,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,redistributed_or_gated | western_road_audited_not_routed,complete | staged_for_later_fort_or_civil_war_loop,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Saadia First Horse And Western Road Support
OBJ-002246,Discover Fort Hraggstad,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Imperial Civil War
OBJ-002247,Discover Fort Kastav,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Imperial Civil War
OBJ-002248,Discover Fort Neugrad,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002249,Discover Fort Snowhawk,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002250,Discover Fort Sungard,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002251,Discover Froki's Shack,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,audited_not_routed_here | redistributed_or_gated,complete | staged_for_multi_region_trial_bundle,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Southern Warm Corridor
OBJ-002252,Discover Frostroot Cave,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002253,Discover Frykte Peak,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002254,Discover Giant's Tooth,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,branch_handled | redistributed_or_gated,branch_experienced | complete,"Bittercup, The Pit, And Fortunate Son | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-002255,Discover Gjukar's Monument,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,redistributed_or_gated | western_road_audited_not_routed,complete | staged_for_book_of_love_or_rorikstead_loop,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Saadia First Horse And Western Road Support
OBJ-002256,Discover Gloombound Mine,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002257,Discover Goldenglow Estate,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil
OBJ-002258,Discover Goldenhills Plantation,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,completed_now,complete,Goldenhills Farm And Rorikstead
OBJ-002259,Discover Great Lift at Alftand,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Blades Research Blackreach And The Fallen
OBJ-002260,Discover Great Lift at Mzinchaleft,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Blades Research Blackreach And The Fallen
OBJ-002261,Discover Great Lift at Raldbthar,location,discoverable_non_clearable,main_route,placed_in_main_guide,3,audited_not_discovered_here | placed_in_guide,complete | staged_for_raldbthar_blackreach_bundle,Arkngthamz And The First Aetherium Shards | Blades Research Blackreach And The Fallen | First Brotherhood Contracts And Muiri's Revenge
OBJ-002262,Discover Gromm's Pass,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002263,Discover Haafingar Stormcloak Camp,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002264,Discover Half-Moon Mill,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,completed_now,complete,Falkreath Land Lakeview Foundation And Glenmoril Coven
OBJ-002265,Discover Heartwood Mill,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,discovered_now,complete,Riften Thaneship Frost And Rift Roads
OBJ-002266,Discover Hela's Folly,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination"
OBJ-002267,Discover Helgen,location,discoverable_non_clearable,main_route,placed_in_main_guide,2,discovered | redistributed_or_gated,complete,Helgen Riverwood And First Survival Loop | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002268,Discover Heljarchen Hall,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen"
OBJ-002269,Discover Hendraheim,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002270,Discover High Hrothgar,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Main Quest Staging Before Sky Haven
OBJ-002271,Discover Hjaalmarch Imperial Camp,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002272,Discover Hjaalmarch Stormcloak Camp,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002273,Discover Hlaalu Farm,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Windhelm Murder Investigation And White Phial
OBJ-002274,Discover Hollyfrost Farm,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Windhelm Murder Investigation And White Phial
OBJ-002275,Discover Honningbrew Meadery,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil
OBJ-002276,Discover Hrothmund's Barrow,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk"
OBJ-002277,Discover Hunter's Rest,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002278,Discover Hvitkald Peak,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-002279,Discover Icewater Jetty,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Fork And Volkihar Branch
OBJ-002280,Discover Irkngthand,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,placed_in_guide,complete,Nightingale Rewards And The Skeleton Key
OBJ-002281,Discover Ivarstead,location,discoverable_non_clearable,main_route,placed_in_main_guide,1,completed_now,complete,Southern Warm Corridor
OBJ-002282,Discover Japhet's Folly,location,discoverable_non_clearable,main_route,placed_in_main_guide,3,completed_in_guide | placed_in_guide | redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Windhelm Follow-Up And Eastmarch Roads
