selection_id,selection_type,source_record_id,objective_id,name,subcategory,route_block,selection_status,selected_source,source_location,source_detail,route_timing,prerequisites_or_inputs,avoid_until,validation_owner,source_note_refs,notes
PROGSEL-000477,alchemy_ingredient_source,ALCHEMY-000174,OBJ-002700,Spadefish,ae_creation,G14,fishing_source,fishing_source,not_listed,Restore Health | Fortify Lockpicking | Fortify Pickpocket | Cure Disease,Acquire during TB-031F fishing/counter route and store for the Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Caught by Fishing in temperate streams on sunny days, in the Eldergleam Sanctuary, and in the Evergreen Grove."
PROGSEL-000478,alchemy_ingredient_source,ALCHEMY-000175,OBJ-002701,Spiddal Stick,ae_creation,G14,route_harvest,route_harvest,not_listed,"Damage Health (2x, 2.14x) | Damage Magicka (1.33x, 1.36x) | Weakness to Fire | Restore Stamina (0.4x, 0.36x)",Harvest one copy during natural regional routing and store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Harvested from the Deadlands, if one has The Cause to go there."
PROGSEL-000479,alchemy_ingredient_source,ALCHEMY-000176,OBJ-002702,Steel-Blue Entoloma,ae_creation,G06/G14,khajiit_caravan_purchase,khajiit_caravan_purchase,Khajiit Traders,Restore Magicka | Fortify Destruction | Resist Frost | Fortify Carry Weight,Buy one copy from Khajiit caravan stock and store it for the Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Originating from Cyrodiil. Useful to con goblins.
PROGSEL-000480,alchemy_ingredient_source,ALCHEMY-000177,OBJ-002703,Stoneflower Petals,ae_creation,G06/G14,khajiit_caravan_purchase,khajiit_caravan_purchase,not_listed,"Weakness to Shock (1.33x, 1.36x) | Fortify One-handed (1.25x, 1.27x) | Fortify Magicka (1.25x, 1.27x) | Fortify Enchanting (2x, 2.14x)",Buy one copy from Khajiit caravan stock and store it for the Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Originating from Vvardenfell. One of the Rare Curios sold by Khajiit trade caravans.
PROGSEL-000481,alchemy_ingredient_source,ALCHEMY-000178,OBJ-002704,Thorn Hook,ae_creation,G14,route_harvest,route_harvest,not_listed,"Lingering Damage Health | Paralysis | Regenerate Magicka (0.6x, 0.6x, 0.32x) | Regenerate Health (0.6x, 0.6x, 0.32x)",Harvest one copy during natural regional routing and store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Originating from the Shivering Isles. Harvested by Saints & Seducers.
PROGSEL-000482,alchemy_ingredient_source,ALCHEMY-000179,OBJ-002705,Void Essence,ae_creation,G06/G14,khajiit_caravan_purchase,khajiit_caravan_purchase,not_listed,"Restore Health (1.2x, 1.22x) | Fortify Health (1.25x, 5x, 7.5x) | Fortify Stamina (1.25x, 5x, 7.5x) | Regenerate Health (1.2x, 1.22x)",Buy one copy from Khajiit caravan stock and store it for the Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Originating from the Shivering Isles. One of the Rare Curios sold by Khajiit trade caravans.
PROGSEL-000483,alchemy_ingredient_source,ALCHEMY-000180,OBJ-002706,Watcher's Eye,ae_creation,G06/G14,khajiit_caravan_purchase,khajiit_caravan_purchase,not_listed,"Night Eye | Fortify Magicka (1.25x, 1.27x) | Fortify Illusion (5x, 5.87x) | Spell Absorption",Buy one copy from Khajiit caravan stock and store it for the Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Originating from the Shivering Isles. One of the Rare Curios sold by Khajiit trade caravans.
PROGSEL-000484,alchemy_ingredient_source,ALCHEMY-000181,OBJ-002707,Wild Grass Pod,ae_creation,G14,route_harvest,route_harvest,None,Resist Poison | Ravage Magicka | Fortify Alteration | Restore Magicka,Harvest one copy during natural regional routing and store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Growing near the entrance to the Runoff Caverns, made wild by Forgotten Seasons."
PROGSEL-000485,alchemy_ingredient_source,ALCHEMY-000182,OBJ-002708,Wisp Stalk Caps,ae_creation,G06/G14,khajiit_caravan_purchase,khajiit_caravan_purchase,not_listed,"Damage Health (1.5x, 1.56x) | Weakness to Poison (1.5x, 1.56x) | Frenzy (2x, 2.14x) | Regenerate Stamina (1.2x, 1.22x)",Buy one copy from Khajiit caravan stock and store it for the Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Originating from Cyrodiil. One of the Rare Curios sold by Khajiit trade caravans.
PROGSEL-000486,alchemy_ingredient_source,ALCHEMY-000183,OBJ-002709,Withering Moon,ae_creation,G06/G14,khajiit_caravan_purchase,khajiit_caravan_purchase,not_listed,"Restore Magicka (1.2x, 1.22x) | Spell Absorption | Fortify Light Armor (1.5x, 1.56x) | Cure Disease (0.36x)",Buy one copy from Khajiit caravan stock and store it for the Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Originating from the Shivering Isles. One of the Rare Curios sold by Khajiit trade caravans.
PROGSEL-000487,alchemy_ingredient_source,ALCHEMY-000184,OBJ-002710,Worm's Head Cap,ae_creation,G06/G14,khajiit_caravan_purchase,khajiit_caravan_purchase,not_listed,"Fortify Lockpicking (1.5x, 1.56x) | Night Eye | Fortify Carry Weight (1.25x, 1.27x) | Slow (2x, 2.14x)",Buy one copy from Khajiit caravan stock and store it for the Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Originating from the Shivering Isles. One of the Rare Curios sold by Khajiit trade caravans.
PROGSEL-000488,alchemy_ingredient_source,ALCHEMY-000185,OBJ-002711,Berit's Ashes,base_game,G14,quest_window_consumption,quest_window_consumption,None,Damage Stamina | Resist Fire | Fortify Conjuration | Ravage Stamina,"Consume one copy only after the parent quest no longer needs it, with a hard save before the discovery pass.",One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,This ingredient is given as a quest item. Its effects are all identical to standard Bone Meal.
PROGSEL-000489,alchemy_ingredient_source,ALCHEMY-000186,OBJ-002712,Corrupted Human Heart,ae_creation,G14,quest_window_consumption,quest_window_consumption,None,Damage Health | Damage Magicka | Damage Magicka Regen | Frenzy,"Consume one copy only after the parent quest no longer needs it, with a hard save before the discovery pass.",One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,The heart of a cursed Spell Knight.
PROGSEL-000490,alchemy_ingredient_source,ALCHEMY-000187,OBJ-002713,Farengar's Frost Salt,base_game,G14,quest_window_consumption,quest_window_consumption,None,Weakness to Fire | Resist Frost | Restore Magicka | Fortify Conjuration,"Consume one copy only after the parent quest no longer needs it, with a hard save before the discovery pass.",One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"This ingredient is given as a quest item. It is identical to standard Frost Salts, except for its name."
PROGSEL-000491,alchemy_ingredient_source,ALCHEMY-000188,OBJ-002714,Fine-Cut Void Salts,base_game,G14,quest_window_consumption,quest_window_consumption,None,Weakness to Shock | Resist Magic | Damage Health | Fortify Magicka,"Consume one copy only after the parent quest no longer needs it, with a hard save before the discovery pass.",One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"This ingredient is given as a quest item. It is identical to standard Void Salts, except for its name."
PROGSEL-000492,alchemy_ingredient_source,ALCHEMY-000189,OBJ-002715,Jarrin Root,base_game,G14,quest_window_consumption,quest_window_consumption,None,Damage Health (100x) | Damage Magicka | Damage Stamina | Damage Magicka Regen,"Consume one copy only after the parent quest no longer needs it, with a hard save before the discovery pass.",One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,You may only receive this ingredient once during the Dark Brotherhood quest line.
PROGSEL-000493,alchemy_ingredient_source,ALCHEMY-000190,OBJ-002716,Simon Rodayne's Heart,ae_creation,G14,quest_window_consumption,quest_window_consumption,None,Damage Health | Damage Magicka | Damage Magicka Regen | Frenzy,"Consume one copy only after the parent quest no longer needs it, with a hard save before the discovery pass.",One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"The heart of a fallen Spell Knight, purified of corruption."
PROGSEL-000494,merchant_investment,MERINV-000001,OBJ-002718,Nurelion (Quintus Navale),Eastmarch,G06,selected_investment_circuit,The White Phial,Windhelm / Eastmarch,,Invest during the first safe regional merchant sweep after Speech 70 and Investor are active.,Speech 70; Investor perk; merchant alive/accessible; no active hostile/faction state.,Complete before any Speech reset or role/default change that can affect merchant access.,TB-033 investment validation,SN-000085-merchant-investment-scope.md,Source-listed checked Invest row; final route timing and NPC safety validation deferred.
PROGSEL-000495,merchant_investment,MERINV-000002,OBJ-002719,Oengul War-Anvil (Hermir Strong-Heart),Eastmarch,G06,selected_investment_circuit,Blacksmith Quarters,Windhelm / Eastmarch,,Invest during the first safe regional merchant sweep after Speech 70 and Investor are active.,Speech 70; Investor perk; merchant alive/accessible; no active hostile/faction state.,Complete before any Speech reset or role/default change that can affect merchant access.,TB-033 investment validation,SN-000085-merchant-investment-scope.md,Source-listed checked Invest row; final route timing and NPC safety validation deferred.
PROGSEL-000496,merchant_investment,MERINV-000003,OBJ-002720,Revyn Sadri,Eastmarch,G06,selected_investment_circuit,Sadri's Used Wares,Windhelm / Eastmarch,,Invest during the first safe regional merchant sweep after Speech 70 and Investor are active.,Speech 70; Investor perk; merchant alive/accessible; no active hostile/faction state.,Complete before any Speech reset or role/default change that can affect merchant access.,TB-033 investment validation,SN-000085-merchant-investment-scope.md,Source-listed checked Invest row; final route timing and NPC safety validation deferred.
PROGSEL-000497,merchant_investment,MERINV-000004,OBJ-002721,Wuunferth the Unliving,Eastmarch,G06,selected_investment_circuit,Palace of the Kings,Windhelm / Eastmarch,,Invest during the first safe regional merchant sweep after Speech 70 and Investor are active.,Speech 70; Investor perk; merchant alive/accessible; no active hostile/faction state.,Complete before any Speech reset or role/default change that can affect merchant access.,TB-033 investment validation,SN-000085-merchant-investment-scope.md,Source-listed checked Invest row; final route timing and NPC safety validation deferred.
PROGSEL-000498,merchant_investment,MERINV-000005,OBJ-002722,Solaf,Falkreath Hold,G03,selected_investment_circuit,Gray Pine Goods,Falkreath / Falkreath Hold,,Invest during the first safe regional merchant sweep after Speech 70 and Investor are active.,Speech 70; Investor perk; merchant alive/accessible; no active hostile/faction state.,Complete before any Speech reset or role/default change that can affect merchant access.,TB-033 investment validation,SN-000085-merchant-investment-scope.md,Source-listed checked Invest row; final route timing and NPC safety validation deferred.
PROGSEL-000499,merchant_investment,MERINV-000006,,Lod,Falkreath Hold,,bugged_unofficial_patch_only,Lod's House,Falkreath / Falkreath Hold,,Do not route as required investment unless TB-031H/TB-033 later validates official PS4 AE availability.,Speech 70; Investor perk; merchant alive/accessible; no active hostile/faction state.,Complete before any Speech reset or role/default change that can affect merchant access.,TB-033 investment validation,SN-000085-merchant-investment-scope.md,Source table marks investment as bugged without the Unofficial Patch; do not route under official PS4 AE policy.
PROGSEL-000500,merchant_investment,MERINV-000007,,Zaria,Falkreath Hold,,bugged_unofficial_patch_only,Grave Concoctions,Falkreath / Falkreath Hold,,Do not route as required investment unless TB-031H/TB-033 later validates official PS4 AE availability.,Speech 70; Investor perk; merchant alive/accessible; no active hostile/faction state.,Complete before any Speech reset or role/default change that can affect merchant access.,TB-033 investment validation,SN-000085-merchant-investment-scope.md,Source table marks investment as bugged without the Unofficial Patch; do not route under official PS4 AE policy.
