objective_id,objective_name,category,route_placement,routing_rigidity,route_block,disposition,source_corridor,candidate_status,route_index_status,prototype_status,gate_status,constraint_count,constraint_types,hard_level_gate,leveled_reward_threshold,threshold_trigger,parent_objective_id,parent_objective_name,parent_route_block,deferred_to,reason,notes
OBJ-002286,Discover Kjenstag Ruins,location,main_route,region_flexible,G07,route_block,morthal_marsh,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002287,Discover Kolskeggr Mine,location,main_route,region_flexible,G05,route_block,markarth_reach,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002288,Discover Korvanjund,location,main_route,region_flexible,G08,route_block,nightgate_pale_pass,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002289,Discover Kynesgrove,location,main_route,region_flexible,G06,route_block,kynesgrove_eastmarch_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002290,Discover Lakeview Manor,location,main_route,region_flexible,G03,route_block,falkreath_pine_forest,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002291,Discover Largashbur,location,main_route,region_flexible,G04,route_block,riften_rift,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002292,Discover Last Vigil,location,main_route,region_flexible,G04,route_block,riften_rift,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002293,Discover Left Hand Mine,location,main_route,region_flexible,G05,route_block,markarth_reach,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002294,Discover Loreius Farm,location,main_route,region_flexible,G02,route_block,whiterun_central_plains,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002295,Discover Lost Prospect Mine,location,main_route,region_flexible,G04,route_block,riften_rift,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002296,Discover Lower Steepfall Burrow,location,main_route,region_flexible,G11,route_block,icewater_volkihar_ferry,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002297,Discover Lund's Hut,location,main_route,region_flexible,G02,route_block,rorikstead_western_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002298,Discover Markarth,location,main_route,region_flexible,G05,route_block,markarth_reach,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
