constraint_id,objective_id,objective_name,constraint_type,constraint_source_file,source_section,row_label,constraint_summary,routing_rule,hard_save_name,source_notes,status,severity,route_phase_owner,notes
RPCON-001464,OBJ-000171,Pieces of the Past,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Silus Vesuius,"NPC or dependency: Silus Vesuius | Affected objectives: OBJ-000171 | Required state: Alive until the final `Pieces of the Past` choice. | Risk window: Killing him early or sparing him at the finale blocks Mehrunes' Razor/artifact-safe completion. | Protection/ordering rule: Preserve Silus until the final shrine decision; main route kills him only at the artifact-awarding step, with the spare outcome left to branch handling.","Protection/ordering rule: Preserve Silus until the final shrine decision; main route kills him only at the artifact-awarding step, with the spare outcome left to branch handling.",,SN-000098 | SN-000107,confirmed_artifact_rule,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001465,OBJ-000175,The Taste of Death,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Eola and Brother Verulus,NPC or dependency: Eola and Brother Verulus | Affected objectives: OBJ-000175 | Required state: Both remain in valid quest state until the Namira feast outcome is executed or branched. | Risk window: Killing or saving the wrong NPC at the wrong time can block Ring of Namira or alternate outcome coverage. | Protection/ordering rule: Use the artifact-safe Namira path on the main route; branch non-artifact moral outcomes only from a hard save.,Protection/ordering rule: Use the artifact-safe Namira path on the main route; branch non-artifact moral outcomes only from a hard save.,,SN-000098 | SN-000107,confirmed_artifact_rule,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001466,OBJ-000167,A Daedra's Best Friend,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Lod and Barbas,"NPC or dependency: Lod and Barbas | Affected objectives: OBJ-000167 | Required state: Lod/start path available and Barbas handled according to artifact-safe outcome. | Risk window: Killing Barbas awards the Rueful Axe, which is not the artifact-safe main outcome. | Protection/ordering rule: Start normally through Lod when routed; spare Barbas and take the Masque on the main route, branch the Rueful Axe outcome only if later branch policy keeps it.","Protection/ordering rule: Start normally through Lod when routed; spare Barbas and take the Masque on the main route, branch the Rueful Axe outcome only if later branch policy keeps it.",,SN-000098 | SN-000107,confirmed_artifact_rule,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001467,OBJ-000169,Ill Met By Moonlight,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Sinding,"NPC or dependency: Sinding | Affected objectives: OBJ-000169 | Required state: Alive or killed according to the selected Hircine outcome branch. | Risk window: Bloated Man's Grotto state and artifact outcome can affect Bolar's Oathblade, quest completion, and artifact-count policy. | Protection/ordering rule: Keep the TB-014 hard save before the grotto outcome. Main route remains unresolved until TB-028 chooses the Hircine artifact policy.",Protection/ordering rule: Keep the TB-014 hard save before the grotto outcome. Main route remains unresolved until TB-028 chooses the Hircine artifact policy.,,SN-000095 | SN-000098 | SN-000107,needs_branch_default,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001468,OBJ-000179,Waking Nightmare,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Erandur,"NPC or dependency: Erandur | Affected objectives: OBJ-000179; NPCOPT follower rows | Required state: Alive until final `Waking Nightmare` decision, then handled by branch policy. | Risk window: Sparing him gives follower access but destroys Skull of Corruption; killing him gives artifact-safe completion. | Protection/ordering rule: Main route kills Erandur only at the artifact step; follower outcome is branch-only unless TB-028 changes the artifact policy.",Protection/ordering rule: Main route kills Erandur only at the artifact step; follower outcome is branch-only unless TB-028 changes the artifact policy.,,SN-000098 | SN-000107,confirmed_artifact_rule,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001469,OBJ-000166,Boethiah's Calling,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Nonessential Boethiah sacrifice follower,"NPC or dependency: Nonessential Boethiah sacrifice follower | Affected objectives: OBJ-000166; OBJ-001952 | Required state: A deliberately selected nonessential follower is available and carries no unique route-critical inventory. | Risk window: Sacrifice permanently kills the follower; sacrificed inventory/faction side effects can leak into completion. | Protection/ordering rule: Pick a sacrificial follower only after the follower default pass; strip inventory, avoid Companion leaders and unique-service NPCs, and hard save at the Sacellum.","Protection/ordering rule: Pick a sacrificial follower only after the follower default pass; strip inventory, avoid Companion leaders and unique-service NPCs, and hard save at the Sacellum.",,SN-000100 | SN-000106 | SN-000107,hard_save_needed,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001470,OBJ-001952,Permanent Follower Candidate List,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Nonessential Boethiah sacrifice follower,"NPC or dependency: Nonessential Boethiah sacrifice follower | Affected objectives: OBJ-000166; OBJ-001952 | Required state: A deliberately selected nonessential follower is available and carries no unique route-critical inventory. | Risk window: Sacrifice permanently kills the follower; sacrificed inventory/faction side effects can leak into completion. | Protection/ordering rule: Pick a sacrificial follower only after the follower default pass; strip inventory, avoid Companion leaders and unique-service NPCs, and hard save at the Sacellum.","Protection/ordering rule: Pick a sacrificial follower only after the follower default pass; strip inventory, avoid Companion leaders and unique-service NPCs, and hard save at the Sacellum.",,SN-000100 | SN-000106 | SN-000107,hard_save_needed,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001471,OBJ-000233,Find the Thalmor Assassin,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Malborn,"NPC or dependency: Malborn | Affected objectives: OBJ-000233 | Required state: Survives and remains accessible after `Diplomatic Immunity` if `Find the Thalmor Assassin` is routed. | Risk window: Main-quest outcomes and post-embassy travel can leave this misc objective unavailable if ignored. | Protection/ordering rule: Complete the Malborn follow-up during the Windhelm/Eastmarch pass after `Diplomatic Immunity`, not as late cleanup.","Protection/ordering rule: Complete the Malborn follow-up during the Windhelm/Eastmarch pass after `Diplomatic Immunity`, not as late cleanup.",,SN-000021 | SN-000107,route_warning_needed,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001472,OBJ-000221,Amulet of the Moon,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Kharjo,"NPC or dependency: Kharjo | Affected objectives: OBJ-000221 | Required state: Caravan NPC remains accessible and his amulet target is safe to generate. | Risk window: Some nonrespawning target locations can be invalidated by prior visits. | Protection/ordering rule: Accept/resolve or intentionally reroll Kharjo's target before clearing Broken Oar Grotto, Cracked Tusk Keep, or Frostmere Crypt.","Protection/ordering rule: Accept/resolve or intentionally reroll Kharjo's target before clearing Broken Oar Grotto, Cracked Tusk Keep, or Frostmere Crypt.",,SN-000096 | SN-000107,linked_cell_entry_rule,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001473,OBJ-000182,Investigate the Bards College,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs","Viarmo, Jorn, Elisif, and Bards College instrument teachers","NPC or dependency: Viarmo, Jorn, Elisif, and Bards College instrument teachers | Affected objectives: OBJ-000182-OBJ-000186 | Required state: Bards College NPCs remain in valid quest state; instrument turn-ins are not broken by early pickup. | Risk window: Late Bards investigation start and early instrument pickup can create state/turn-in bugs. | Protection/ordering rule: Complete the Bards intro cleanly before joining or deliberately avoid starting it; do not collect instruments before assignment until TB-017 approves exact handling.",Protection/ordering rule: Complete the Bards intro cleanly before joining or deliberately avoid starting it; do not collect instruments before assignment until TB-017 approves exact handling.,,SN-000018 | SN-000100,bug_pass_handoff,warning,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001474,OBJ-000183,Tending the Flames,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs","Viarmo, Jorn, Elisif, and Bards College instrument teachers","NPC or dependency: Viarmo, Jorn, Elisif, and Bards College instrument teachers | Affected objectives: OBJ-000182-OBJ-000186 | Required state: Bards College NPCs remain in valid quest state; instrument turn-ins are not broken by early pickup. | Risk window: Late Bards investigation start and early instrument pickup can create state/turn-in bugs. | Protection/ordering rule: Complete the Bards intro cleanly before joining or deliberately avoid starting it; do not collect instruments before assignment until TB-017 approves exact handling.",Protection/ordering rule: Complete the Bards intro cleanly before joining or deliberately avoid starting it; do not collect instruments before assignment until TB-017 approves exact handling.,,SN-000018 | SN-000100,bug_pass_handoff,warning,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001475,OBJ-000184,Finn's Lute,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs","Viarmo, Jorn, Elisif, and Bards College instrument teachers","NPC or dependency: Viarmo, Jorn, Elisif, and Bards College instrument teachers | Affected objectives: OBJ-000182-OBJ-000186 | Required state: Bards College NPCs remain in valid quest state; instrument turn-ins are not broken by early pickup. | Risk window: Late Bards investigation start and early instrument pickup can create state/turn-in bugs. | Protection/ordering rule: Complete the Bards intro cleanly before joining or deliberately avoid starting it; do not collect instruments before assignment until TB-017 approves exact handling.",Protection/ordering rule: Complete the Bards intro cleanly before joining or deliberately avoid starting it; do not collect instruments before assignment until TB-017 approves exact handling.,,SN-000018 | SN-000100,bug_pass_handoff,warning,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
